"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"iccat",-39.5,-19.5,1987,289021,33.8,0,1.1,0,1.9,0,30.8,0
"iccat",-39.5,-19.5,1988,507077,65.1,344,2.2,0,9.4,297,53.5,47
"iccat",-39.5,-19.5,1989,636368,73.7,0,1.7,0,6.7,0,65.3,0
"iccat",-39.5,-19.5,1990,480713,26.5,0,0.7,0,2.5,0,23.3,0
"iccat",-39.5,-19.5,1991,5600,3.649,0,0,0,1.14,0,2.509,0
"iccat",-39.5,-19.5,1992,557668,3.077,1146,0,36,2.4,223,0.677,887
"iccat",-39.5,-19.5,1993,798532,74.22,2610,3.357,206,58.572,1664,12.291,740
"iccat",-39.5,-19.5,1994,365997,0,1501,0,112,0,209,0,1180
"iccat",-39.5,-19.5,1995,353033,5.843,967,0.983,119,0.79,179,4.07,669
"iccat",-39.5,-19.5,1996,23860,11.425,0,4.103,0,6.787,0,0.535,0
"iccat",-39.5,-19.5,1997,33517,10.2,0,0,0,10.2,0,0,0
"iccat",-39.5,-19.5,1998,10900,0,7,0,1,0,2,0,4
"iccat",-39.5,-19.5,1999,210310,19.847,0,4.69316,0,2.97229,0,12.18155,0
"iccat",-39.5,-19.5,2000,26840,5.25224,0,0.10961,0,4.90985,0,0.23278,0
"iccat",-39.5,-19.5,2001,18000,9.60839,0,0.07345,0,3.38661,0,6.14833,0
"iccat",-39.5,-19.5,2002,48595,11,0,7.272,0,0.328,0,3.4,0
"iccat",-39.5,-19.5,2003,1100,2.3,0,0,0,0.8,0,1.5,0
"iccat",-39.5,-19.5,2005,1170,0.104,0,0,0,0.104,0,0,0
"iccat",-39.5,-19.5,2006,3658,0.215,0,0,0,0.06,0,0.155,0
"iccat",-39.5,-19.5,2007,50089,2.598,0,0.6036,0,0.692,0,1.3024,0
"iccat",-39.5,-19.5,2009,17600,0.194,0,0,0,0.177,0,0.017,0
"iccat",-39.5,-19.5,2010,557100,0,132,0,0,0,0,0,132
"iccat",-39.5,-19.5,2013,449530,3.224,0,1.494,0,1.099,0,0.631,0
"iccat",-39.5,-19.5,2014,43122,0,170,0,0,0,170,0,0
"iccat",-39.5,-19.5,2015,3840,2.028,0,0,0,1.99,0,0.038,0
"iccat",-39.5,-19.5,2016,3800,3,0,0,0,3,0,0,0
"iccat",-39.5,-19.5,2017,6640,3.011,1,0,0,3.011,1,0,0
"iccat",-39.5,-19.5,2018,237236,28.357,1080,0,6,0.65,1067,27.707,7
"iccat",-39.5,-19.5,2019,11195,0.195,10,0,0,0.065,3,0.13,7
"iccat",-39.5,-19.5,2021,3600,0,6,0,0,0,0,0,6
"iccat",-39.5,-19.5,2022,14600,0.004,0,0,0,0.001,0,0.003,0
"iccat",-39.5,-19.5,2023,37600,0,52,0,23,0,14,0,15
"iccat",-39.5,-19.5,2024,113640,0,92,0,0,0,15,0,77
"iccat",-34.5,-19.5,1959,6934,0,201,0,0,0,181,0,20
"iccat",-34.5,-19.5,1961,2451,0,99,0,27,0,72,0,0
"iccat",-34.5,-19.5,1964,1039427,229.3,49693,2.5,620,214.3,47976,12.5,1097
"iccat",-34.5,-19.5,1965,977369,0,29855,0,237,0,28768,0,850
"iccat",-34.5,-19.5,1966,249678,0,6592,0,68,0,6402,0,122
"iccat",-34.5,-19.5,1967,230387,0,9380,0,28,0,9168,0,184
"iccat",-34.5,-19.5,1968,508843,0,19667,0,233,0,18877,0,557
"iccat",-34.5,-19.5,1969,518107,108,11442,0.4,55,100.4,10962,7.2,425
"iccat",-34.5,-19.5,1970,962762,160,10764,1.9,45,144.1,10352,14,367
"iccat",-34.5,-19.5,1971,372315,57.2,3998,0.3,8,56.1,3975,0.8,15
"iccat",-34.5,-19.5,1972,306491,37.2,3532,2.4,54,34.3,3422,0.5,56
"iccat",-34.5,-19.5,1973,31838,2.7,181,0,0,2.7,181,0,0
"iccat",-34.5,-19.5,1974,827970,100.3,6167,3.3,90,94.5,6009,2.5,68
"iccat",-34.5,-19.5,1975,372920,62.4,4044,0,0,58.6,3937,3.8,107
"iccat",-34.5,-19.5,1976,403256,116,2511,1.8,27,100.7,2455,13.5,29
"iccat",-34.5,-19.5,1977,321908,94.5,1581,8.1,20,61.8,1553,24.6,8
"iccat",-34.5,-19.5,1978,288549,32.8,1633,0.5,4,28.7,1620,3.6,9
"iccat",-34.5,-19.5,1979,246515,34.5,1584,2,63,24.8,1474,7.7,47
"iccat",-34.5,-19.5,1980,441300,61.1,3530,1.6,46,48.6,3212,10.9,272
"iccat",-34.5,-19.5,1981,114404,18.7,739,0.4,8,16,662,2.3,69
"iccat",-34.5,-19.5,1982,413663,90.6,3544,0.4,5,86.7,3514,3.5,25
"iccat",-34.5,-19.5,1983,358450,65.7,2743,0.3,3,62.2,2705,3.2,35
"iccat",-34.5,-19.5,1984,15784,1.5,59,0,0,1.5,59,0,0
"iccat",-34.5,-19.5,1985,298056,76.30735,1379,0.10735,3,74.9,1367,1.3,9
"iccat",-34.5,-19.5,1986,1950370,400.7,15960,1.5,29,383.6,15497,15.6,434
"iccat",-34.5,-19.5,1987,2674406,509.7,22927,3,80,500.8,22648,5.9,199
"iccat",-34.5,-19.5,1988,403404,74,3074,0,0,56.6,2446,17.4,628
"iccat",-34.5,-19.5,1989,7107104,1271,52498,4.7,118,1204.1,50590,62.2,1790
"iccat",-34.5,-19.5,1990,5038121,664.7,27026,1.1,35,613.9,25451,49.7,1540
"iccat",-34.5,-19.5,1991,463621,85.662,2833,0.29,11,67.71,2476,17.662,346
"iccat",-34.5,-19.5,1992,643821,91.257,2381,0.191,2,83.533,2199,7.533,180
"iccat",-34.5,-19.5,1993,2667956,666.81,14336,0.892,13,629.09,13545,36.828,778
"iccat",-34.5,-19.5,1994,682502,154.505,6436,0.264,7,150.285,6297,3.956,132
"iccat",-34.5,-19.5,1995,93740,0,464,0,215,0,129,0,120
"iccat",-34.5,-19.5,1996,458112,391.558,0,1.918,0,382.468,0,7.172,0
"iccat",-34.5,-19.5,1997,308073,185.571,385,0.08,2,165.409,63,20.082,320
"iccat",-34.5,-19.5,1998,600873,275.271,8,5.499,0,260.795,0,8.977,8
"iccat",-34.5,-19.5,1999,701074,377.49198,0,4.9262,0,337.15177,0,35.41401,0
"iccat",-34.5,-19.5,2000,557009,205.98502,0,2.12835,0,193.75123,0,10.10544,0
"iccat",-34.5,-19.5,2001,1713418,648.35152,0,9.93491,0,602.27982,0,36.13679,0
"iccat",-34.5,-19.5,2002,730503,386.33935,0,9.37892,0,367.42996,0,9.53047,0
"iccat",-34.5,-19.5,2003,662485,132.671,0,2.29,0,130.381,0,0,0
"iccat",-34.5,-19.5,2004,686641,174.725,0,0.226,0,172.071,0,2.428,0
"iccat",-34.5,-19.5,2005,364853,112.9574,0,6.578,0,102.5444,0,3.835,0
"iccat",-34.5,-19.5,2006,640350,142.475,0,2.628,0,111.565,0,28.282,0
"iccat",-34.5,-19.5,2007,996249,319.6162,0,16.1883,0,184.7225,0,118.7054,0
"iccat",-34.5,-19.5,2008,717480,427.378,0,5.935,0,177.25,0,244.193,0
"iccat",-34.5,-19.5,2009,292348,165.063,0,8.424,0,78.971,0,77.668,0
"iccat",-34.5,-19.5,2010,191020,46.233,5,3.485,0,23.102,5,19.646,0
"iccat",-34.5,-19.5,2011,264492,49.21808,284,1.73722,16,26.694,181,20.78686,87
"iccat",-34.5,-19.5,2012,47530,1.3394,85,0.0781,3,0.472,52,0.7893,30
"iccat",-34.5,-19.5,2013,336970,35.264,0,0.31,0,32.769,0,2.185,0
"iccat",-34.5,-19.5,2014,401485,193.624,153,0.36,0,191.83,131,1.434,22
"iccat",-34.5,-19.5,2015,688280,483.675,41,0.317,12,482.81,8,0.548,21
"iccat",-34.5,-19.5,2016,1248630,423.589,182,0.359,23,422.011,78,1.219,81
"iccat",-34.5,-19.5,2017,1009807,511.306,15,2.913,0,503.149,12,5.244,3
"iccat",-34.5,-19.5,2018,941958,321.939999508,18,0.142,4,321.208,11,0.589999508,3
"iccat",-34.5,-19.5,2019,1199504,479.105,72,0.226,0,477.34,7,1.539,65
"iccat",-34.5,-19.5,2020,816505,796.744,0,0,0,796.744,0,0,0
"iccat",-34.5,-19.5,2021,472333,397.687,5,0,1,397.667,4,0.02,0
"iccat",-34.5,-19.5,2022,1398105,922.653,0,0.025,0,921.016,0,1.612,0
"iccat",-34.5,-19.5,2023,1159300,455.502,27,0,0,455.502,26,0,1
"iccat",-34.5,-19.5,2024,543940,290.053,10,0,1,290.053,8,0,1
"iccat",-29.5,-19.5,1960,2680,0,63,0,7,0,52,0,4
"iccat",-29.5,-19.5,1963,41840,0,2399,0,0,0,2333,0,66
"iccat",-29.5,-19.5,1964,500372,0,22758,0,134,0,22076,0,548
"iccat",-29.5,-19.5,1965,441714,0,16929,0,158,0,16403,0,368
"iccat",-29.5,-19.5,1966,137644,0,4424,0,30,0,4356,0,38
"iccat",-29.5,-19.5,1967,207571,0,6120,0,58,0,5878,0,184
"iccat",-29.5,-19.5,1968,24396,0,864,0,10,0,838,0,16
"iccat",-29.5,-19.5,1969,33399,0,911,0,4,0,886,0,21
"iccat",-29.5,-19.5,1970,678679,107.8,7207,2.4,50,100,7027,5.4,130
"iccat",-29.5,-19.5,1971,488030,108.3,6886,1.7,32,106,6843,0.6,11
"iccat",-29.5,-19.5,1972,435043,49.5,3501,1,24,47.1,3431,1.4,46
"iccat",-29.5,-19.5,1974,863214,145.2,5107,2.5,9,131.7,5037,11,61
"iccat",-29.5,-19.5,1975,41070,57.3,52,3.4,0,52.8,52,1.1,0
"iccat",-29.5,-19.5,1976,738638,122.3,4212,10.2,159,103.3,4005,8.8,48
"iccat",-29.5,-19.5,1977,33506,3.7,249,0,1,3.7,247,0,1
"iccat",-29.5,-19.5,1978,47624,4.5,305,0.1,4,4.3,301,0.1,0
"iccat",-29.5,-19.5,1979,592200,78.1,5496,1.1,40,76,5429,1,27
"iccat",-29.5,-19.5,1980,531600,61.6,3964,2,53,58.1,3863,1.5,48
"iccat",-29.5,-19.5,1981,165617,35.3,1153,1.3,12,31.4,1084,2.6,57
"iccat",-29.5,-19.5,1982,562776,143.9,5374,0.6,8,140.6,5308,2.7,58
"iccat",-29.5,-19.5,1983,392140,69.3,3130,0.6,11,66.7,3064,2,55
"iccat",-29.5,-19.5,1984,373041,68.75085,2725,1.25085,28,65.7,2673,1.8,24
"iccat",-29.5,-19.5,1985,702620,176.0452,7308,1.3452,26,170.6,7169,4.1,113
"iccat",-29.5,-19.5,1986,1027394,229.8,8976,1.8,11,223.3,8876,4.7,89
"iccat",-29.5,-19.5,1987,2919714,723.1,29871,2.5,52,708,29498,12.6,321
"iccat",-29.5,-19.5,1988,2415896,450.6,17450,7.8,271,405,15791,37.8,1388
"iccat",-29.5,-19.5,1989,8242874,1652.7,67283,3.4,84,1583.7,65216,65.6,1983
"iccat",-29.5,-19.5,1990,6967740,1011.3,42766,0.6,14,995.2,42297,15.5,455
"iccat",-29.5,-19.5,1991,578328,91.2,4174,0.1,3,89.4,4108,1.7,63
"iccat",-29.5,-19.5,1992,915562,133.983,4639,0.334,6,130.713,4566,2.936,67
"iccat",-29.5,-19.5,1993,571180,117.463,1028,3.625,115,110.156,861,3.682,52
"iccat",-29.5,-19.5,1994,3846954,968.715,40097,14.623,463,941.1,39217,12.992,417
"iccat",-29.5,-19.5,1995,180261,57.925,430,0.406,57,55.013,199,2.506,174
"iccat",-29.5,-19.5,1996,1184761,1315.37,0,0.793,0,1291.03,0,23.547,0
"iccat",-29.5,-19.5,1997,1405110,1460.874,0,1.08,0,1434.278,0,25.516,0
"iccat",-29.5,-19.5,1998,1066455,376.091,70,0.069,5,364.629,0,11.393,65
"iccat",-29.5,-19.5,1999,930787,335.05629,0,0.25051,0,307.61731,0,27.18847,0
"iccat",-29.5,-19.5,2000,775300,275.37076,0,1.529,0,267.03851,0,6.80325,0
"iccat",-29.5,-19.5,2001,1549480,560.88732,0,2.77646,0,541.768,0,16.34286,0
"iccat",-29.5,-19.5,2002,1516159,408.28072,0,6.6651,0,391.33431,0,10.28131,0
"iccat",-29.5,-19.5,2003,1983373,528.551,0,8.184,0,471.853,0,48.514,0
"iccat",-29.5,-19.5,2004,1024858,250.101,0,2.137,0,242.218,0,5.746,0
"iccat",-29.5,-19.5,2005,531439,135.0026,0,10.4202,0,96.4154,0,28.167,0
"iccat",-29.5,-19.5,2006,1046611,283.727,0,35.852,0,234.105,0,13.77,0
"iccat",-29.5,-19.5,2007,1792003,520.0622,0,38.29,0,274.662,0,207.1102,0
"iccat",-29.5,-19.5,2008,614024,300.192,0,7.765,0,143.712,0,148.715,0
"iccat",-29.5,-19.5,2009,268652,98.059,0,1.822,0,57.66,0,38.577,0
"iccat",-29.5,-19.5,2010,233850,132.9,0,13.847,0,82.631,0,36.422,0
"iccat",-29.5,-19.5,2011,284247,78.54622,390,0.34,3,61.319,369,16.88722,18
"iccat",-29.5,-19.5,2012,80890,12.3283,103,0.306,0,9.3115,67,2.7108,36
"iccat",-29.5,-19.5,2013,82607,10.204,0,0.287,0,6.52,0,3.397,0
"iccat",-29.5,-19.5,2014,194150,55.722,446,0.607,2,52.114,288,3.001,156
"iccat",-29.5,-19.5,2015,791210,454.013,162,2.2,107,449.677,31,2.136,24
"iccat",-29.5,-19.5,2016,769400,299.792,90,2.679,60,290.151,30,6.962,0
"iccat",-29.5,-19.5,2017,1292450,553.341,40,9.105,1,532.373,34,11.863,5
"iccat",-29.5,-19.5,2018,1368595,382.188,516,0.655,43,380.477,362,1.056,111
"iccat",-29.5,-19.5,2019,596716,205.562383371,223,0.662,13,202.930200678,194,1.970182693,16
"iccat",-29.5,-19.5,2020,682620,253.405,0,0.063,0,252.929,0,0.413,0
"iccat",-29.5,-19.5,2021,1045800,1197.81,36,0.712,2,1196.086,30,1.012,4
"iccat",-29.5,-19.5,2022,616430,444.22,0,0.034,0,444.154,0,0.032,0
"iccat",-29.5,-19.5,2023,690750,798.311,21,0,3,798.311,17,0,1
"iccat",-29.5,-19.5,2024,457081,502.652,55,0,1,502.652,48,0,6
"iccat",-24.5,-19.5,1960,2680,0,40,0,4,0,17,0,19
"iccat",-24.5,-19.5,1962,88316,0,3822,0,73,0,3133,0,616
"iccat",-24.5,-19.5,1963,567115,0,23202,0,62,0,22581,0,559
"iccat",-24.5,-19.5,1964,629802,0,29826,0,49,0,29295,0,482
"iccat",-24.5,-19.5,1965,364134,0,12716,0,117,0,12275,0,324
"iccat",-24.5,-19.5,1966,101291,0,2972,0,24,0,2906,0,42
"iccat",-24.5,-19.5,1967,23039,0,314,0,11,0,280,0,23
"iccat",-24.5,-19.5,1968,103875,0,4078,0,24,0,3978,0,76
"iccat",-24.5,-19.5,1969,75786,0,2944,0,0,0,2909,0,35
"iccat",-24.5,-19.5,1970,246370,46.6,2677,0.9,17,44,2627,1.7,33
"iccat",-24.5,-19.5,1971,1563411,287.6,18108,5,96,279.2,17943,3.4,69
"iccat",-24.5,-19.5,1972,584930,74,4758,2.8,63,70.1,4666,1.1,29
"iccat",-24.5,-19.5,1973,597204,91,6052,0.7,20,89.8,6019,0.5,13
"iccat",-24.5,-19.5,1974,1100716,166.3,10285,7.4,207,158.2,10060,0.7,18
"iccat",-24.5,-19.5,1975,73508,28.1,329,17.2,4,9.8,325,1.1,0
"iccat",-24.5,-19.5,1976,1572276,141,8280,22.2,789,116.7,7439,2.1,52
"iccat",-24.5,-19.5,1977,169950,21.9,1436,0.9,24,20.8,1406,0.2,6
"iccat",-24.5,-19.5,1978,131464,15,1049,0.7,20,14.1,1023,0.2,6
"iccat",-24.5,-19.5,1979,96200,8.6,590,0.2,8,8,570,0.4,12
"iccat",-24.5,-19.5,1980,240800,19.2,1183,0.9,26,16.5,1100,1.8,57
"iccat",-24.5,-19.5,1981,34005,5.5,101,0.3,1,4.7,97,0.5,3
"iccat",-24.5,-19.5,1982,6708,0.7,28,0.1,3,0.6,25,0,0
"iccat",-24.5,-19.5,1983,131784,30.1,1459,1.4,28,27.8,1409,0.9,22
"iccat",-24.5,-19.5,1984,55098,5.3,232,0.3,5,5,227,0,0
"iccat",-24.5,-19.5,1985,14576,1.9,72,0.1,1,1.7,70,0.1,1
"iccat",-24.5,-19.5,1986,87173,16.3,671,0.4,6,15.2,651,0.7,14
"iccat",-24.5,-19.5,1987,1132670,185.3,11387,0,89,182.1,11211,3.2,87
"iccat",-24.5,-19.5,1988,702958,145.8,5362,0.6,12,143,5302,2.2,48
"iccat",-24.5,-19.5,1989,663736,130.7,5770,0,0,126.8,5643,3.9,127
"iccat",-24.5,-19.5,1990,1426420,156.8,9365,0.3,7,156.5,9358,0,0
"iccat",-24.5,-19.5,1991,1213138,231.5,11847,30.8,840,199.9,10988,0.8,19
"iccat",-24.5,-19.5,1992,1635080,335.009,13930,0.634,12,334.375,13918,0,0
"iccat",-24.5,-19.5,1993,1146132,289.307,11221,15.775,551,268.891,10475,4.641,195
"iccat",-24.5,-19.5,1994,1873970,476.3,20537,6.1,144,467.1,20312,3.1,81
"iccat",-24.5,-19.5,1995,651907,363.197,89,1.252,13,355.049,70,6.896,6
"iccat",-24.5,-19.5,1996,368046,269.279,0,1.844,0,264.472,0,2.963,0
"iccat",-24.5,-19.5,1997,297568,157.49155,130,6.64155,130,145.233,0,5.617,0
"iccat",-24.5,-19.5,1998,212390,85.807,11,1,1,80.016,0,4.791,10
"iccat",-24.5,-19.5,1999,1111243,418.05191,5,0.43864,5,387.63318,0,29.98009,0
"iccat",-24.5,-19.5,2000,969363,401.03771,0,13.73835,0,381.24741,0,6.05195,0
"iccat",-24.5,-19.5,2001,1254163,711.68316,70,33.26607,0,489.39414,64,189.02295,6
"iccat",-24.5,-19.5,2002,281395,67.77967,0,13.1023,0,29.59999,0,25.07738,0
"iccat",-24.5,-19.5,2003,212311,55.165,0,17.106,0,26.057,0,12.002,0
"iccat",-24.5,-19.5,2004,318461,91.287,0,3.819,0,84.592,0,2.876,0
"iccat",-24.5,-19.5,2005,1093828,287.9084,0,6.8944,0,270.073,0,10.941,0
"iccat",-24.5,-19.5,2006,1214904,327.309,0,71.57,0,230.222,0,25.517,0
"iccat",-24.5,-19.5,2007,658587,152.6353,0,7.916,0,137.2255,0,7.4938,0
"iccat",-24.5,-19.5,2008,63070,7.529,0,1.155,0,5.924,0,0.45,0
"iccat",-24.5,-19.5,2009,148830,27.908,0,3.228,0,20.491,0,4.189,0
"iccat",-24.5,-19.5,2010,447547,116.4,159,0.285,23,115.154,126,0.961,10
"iccat",-24.5,-19.5,2011,474043,143.821,2381,0.021,1,143.51,2354,0.29,26
"iccat",-24.5,-19.5,2012,18497,1.252,31,0,1,0.69,30,0.562,0
"iccat",-24.5,-19.5,2013,267040,2.966,0,0,0,2.266,0,0.7,0
"iccat",-24.5,-19.5,2014,73860,6.249,64,0,2,6.108,53,0.141,9
"iccat",-24.5,-19.5,2015,95000,76.447,7,0.172,0,76.033,3,0.242,4
"iccat",-24.5,-19.5,2016,162480,58.307,28,0.096,10,58.129,16,0.082,2
"iccat",-24.5,-19.5,2017,1140490,506.449,97,1.08,11,501.157,83,4.212,3
"iccat",-24.5,-19.5,2018,924346,466.123061736,80,37.350085344,10,404.982433642,61,23.79054275,9
"iccat",-24.5,-19.5,2019,354000,265.760823517,14,1.576,0,260.815,13,3.369823517,1
"iccat",-24.5,-19.5,2020,604680,212.638,0,1.285,0,211.353,0,0,0
"iccat",-24.5,-19.5,2021,913727,297.681,109,0.119,8,297.107,99,0.455,2
"iccat",-24.5,-19.5,2022,404150,205.268,0,0.091,0,205.043,0,0.134,0
"iccat",-24.5,-19.5,2023,355140,96.449,66,0,5,96.449,55,0,6
"iccat",-24.5,-19.5,2024,46336,50.48,5,0,0,50.266,5,0.214,0
"iccat",-19.5,-19.5,1959,3310,0,134,0,2,0,130,0,2
"iccat",-19.5,-19.5,1960,0,625.4,0,0,0,625.4,0,0,0
"iccat",-19.5,-19.5,1962,655675,103,39721,0.8,313,97.3,37185,4.9,2223
"iccat",-19.5,-19.5,1963,1178016,0,58363,0,129,0,57118,0,1116
"iccat",-19.5,-19.5,1964,691618,0,42164,0,155,0,41550,0,459
"iccat",-19.5,-19.5,1965,167497,0,6201,0,44,0,5981,0,176
"iccat",-19.5,-19.5,1966,205267,0,6698,0,39,0,6601,0,58
"iccat",-19.5,-19.5,1967,115225,0,2455,0,23,0,2338,0,94
"iccat",-19.5,-19.5,1968,229580,44.4,2785,7.4,175,7.5,1819,29.5,791
"iccat",-19.5,-19.5,1970,1111922,318,17898,15.9,305,291.9,17399,10.2,194
"iccat",-19.5,-19.5,1971,1567992,318.6,19927,7,137,306.6,19687,5,103
"iccat",-19.5,-19.5,1972,338236,48.8,3143,1.4,30,46.5,3090,0.9,23
"iccat",-19.5,-19.5,1973,286068,27.9,1857,0.4,12,27.5,1845,0,0
"iccat",-19.5,-19.5,1974,45612,18.4,0,6.3,0,10.2,0,1.9,0
"iccat",-19.5,-19.5,1975,53592,107.2,270,7.3,25,95.7,245,4.2,0
"iccat",-19.5,-19.5,1977,218178,16,1074,0.3,7,15.7,1066,0,1
"iccat",-19.5,-19.5,1978,49666,6.5,465,0.1,4,6.4,461,0,0
"iccat",-19.5,-19.5,1979,496400,72.1,5055,1.3,40,70,4993,0.8,22
"iccat",-19.5,-19.5,1980,173600,24.4,1560,1.5,45,22.6,1505,0.3,10
"iccat",-19.5,-19.5,1981,44640,4.6,201,0.2,3,4.1,193,0.3,5
"iccat",-19.5,-19.5,1982,68033,19.4,325,4.8,2,14.6,323,0,0
"iccat",-19.5,-19.5,1983,261410,48.8,1981,0.1,1,48.5,1978,0.2,2
"iccat",-19.5,-19.5,1985,453058,79.4,3533,1.2,35,77.1,3472,1.1,26
"iccat",-19.5,-19.5,1986,1011262,130.9,5681,2,40,121.9,5476,7,165
"iccat",-19.5,-19.5,1987,280100,43.6,1776,0.4,8,42.4,1748,0.8,20
"iccat",-19.5,-19.5,1988,1117956,154.3,6318,1.4,40,150.7,6229,2.2,49
"iccat",-19.5,-19.5,1990,403602,25.7,2038,0.7,14,25,2024,0,0
"iccat",-19.5,-19.5,1991,3247802,603.3,32515,77.1,2104,496.4,29196,29.8,1215
"iccat",-19.5,-19.5,1992,42888,20.047,190,0,0,20.047,190,0,0
"iccat",-19.5,-19.5,1993,1319688,221.749,9549,8.919,279,209.017,9149,3.813,121
"iccat",-19.5,-19.5,1994,2299870,152.91,6863,8.29,173,140.175,6578,4.445,112
"iccat",-19.5,-19.5,1995,456557,268.218,60,0.865,0,263.004,60,4.349,0
"iccat",-19.5,-19.5,1996,775444,315.064,0,6.324,0,302.62,0,6.12,0
"iccat",-19.5,-19.5,1997,430298,86.1566,4,1.9426,4,81.484,0,2.73,0
"iccat",-19.5,-19.5,1998,95556,18.4456,37,1.6046,29,10.841,8,6,0
"iccat",-19.5,-19.5,1999,646829,235.10756,0,0.47784,0,233.83877,0,0.79095,0
"iccat",-19.5,-19.5,2000,1547889,721.9832,0,59.74142,0,642.03229,0,20.20949,0
"iccat",-19.5,-19.5,2001,1197987,436.56935,0,10.33561,0,388.9572,0,37.27654,0
"iccat",-19.5,-19.5,2002,200002,88.49699,0,2.55544,0,82.2613,0,3.68025,0
"iccat",-19.5,-19.5,2003,366424,82.4375,1,31.4045,1,38.441,0,12.592,0
"iccat",-19.5,-19.5,2004,910454,318.259,0,23.041,0,287.308,0,7.91,0
"iccat",-19.5,-19.5,2005,1553109,435.0344,0,11.2566,0,406.0028,0,17.775,0
"iccat",-19.5,-19.5,2006,839680,201.563,0,9.646,0,185.431,0,6.486,0
"iccat",-19.5,-19.5,2007,626932,164.2331,0,3.3929,0,158.299,0,2.5412,0
"iccat",-19.5,-19.5,2008,1062,311.967,0,203.161,0,25.981,0,82.825,0
"iccat",-19.5,-19.5,2009,82160,25.916,0,0.54,0,25.04,0,0.336,0
"iccat",-19.5,-19.5,2010,324869,85.327,78,1.209,8,82.832,69,1.286,1
"iccat",-19.5,-19.5,2011,1330652,486.135,7,0.955,4,484.346,3,0.834,0
"iccat",-19.5,-19.5,2012,331180,85.5065,0,0.752,0,83.839,0,0.9155,0
"iccat",-19.5,-19.5,2013,100090,41.467,0,1.796,0,35.187,0,4.484,0
"iccat",-19.5,-19.5,2014,234950,76.348,0,0.969,0,72.975,0,2.404,0
"iccat",-19.5,-19.5,2015,23100,23.254,0,0.134,0,23.071,0,0.049,0
"iccat",-19.5,-19.5,2016,307516,165.38842,9,1.19447,3,163.99995,1,0.194,5
"iccat",-19.5,-19.5,2017,1205220,505.90545,0,11.60121,0,484.44224,0,9.862,0
"iccat",-19.5,-19.5,2018,797290,408.840796478,40,13.772182052,0,380.196521508,40,14.872092918,0
"iccat",-19.5,-19.5,2019,398000,204.951002851,0,0.781282976,0,196.956100987,0,7.213618888,0
"iccat",-19.5,-19.5,2020,687260,264.67743,0,7.55845,0,256.07298,0,1.046,0
"iccat",-19.5,-19.5,2021,677150,306.993,0,0.679,0,305.823,0,0.491,0
"iccat",-19.5,-19.5,2022,254790,97.647,0,0.212,0,97.327,0,0.108,0
"iccat",-19.5,-19.5,2023,178560,57.228,0,0,0,56.867,0,0.361,0
"iccat",-19.5,-19.5,2024,325146,8.752,0,0.687,0,7.844,0,0.221,0
"iccat",-14.5,-19.5,1962,110703,0,8418,0,14,0,8333,0,71
"iccat",-14.5,-19.5,1963,802949,0,44580,0,174,0,43715,0,691
"iccat",-14.5,-19.5,1964,956861,0,57061,0,538,0,55944,0,579
"iccat",-14.5,-19.5,1965,25728,0,750,0,30,0,704,0,16
"iccat",-14.5,-19.5,1966,177975,0,7525,0,72,0,7401,0,52
"iccat",-14.5,-19.5,1969,15364,1.5,90,0,0,1.4,87,0.1,3
"iccat",-14.5,-19.5,1970,64600,11.1,665,0,0,11.1,665,0,0
"iccat",-14.5,-19.5,1971,141398,29.7,1891,0.2,4,29.5,1887,0,0
"iccat",-14.5,-19.5,1972,96502,10.7,633,1.8,41,8.9,592,0,0
"iccat",-14.5,-19.5,1975,159744,303.6,146,10.1,4,288.4,142,5.1,0
"iccat",-14.5,-19.5,1977,826706,196.7,12549,17,461,177.6,12030,2.1,58
"iccat",-14.5,-19.5,1980,65800,5.7,334,1,28,4.6,304,0.1,2
"iccat",-14.5,-19.5,1981,247194,30.4,1630,1.5,57,28.1,1550,0.8,23
"iccat",-14.5,-19.5,1982,7918,1.1,49,0.1,2,0.9,46,0.1,1
"iccat",-14.5,-19.5,1984,37636,2.8,118,0,1,2.7,116,0.1,1
"iccat",-14.5,-19.5,1985,260694,44.9,2067,0.4,11,44.1,2045,0.4,11
"iccat",-14.5,-19.5,1986,283680,26.7,1164,0.9,19,24.3,1110,1.5,35
"iccat",-14.5,-19.5,1988,310700,40.9,1718,0,0,40.2,1700,0.7,18
"iccat",-14.5,-19.5,1990,44444,4.5,210,0,0,4.5,210,0,0
"iccat",-14.5,-19.5,1991,2354918,492.4,26397,72.1,2048,397.8,23400,22.5,949
"iccat",-14.5,-19.5,1992,6036,6.012,13,0,13,6.012,0,0,0
"iccat",-14.5,-19.5,1993,134592,18,745,0,0,14,662,4,83
"iccat",-14.5,-19.5,1995,603563,179.341,15,0.16,0,178.297,15,0.884,0
"iccat",-14.5,-19.5,1996,567679,158.304,28,0,0,158.304,28,0,0
"iccat",-14.5,-19.5,1997,78621,1.814,0,1.414,0,0.2,0,0.2,0
"iccat",-14.5,-19.5,1998,159842,17.9251,33,1.2091,33,16.716,0,0,0
"iccat",-14.5,-19.5,1999,1112609,348.837,0,4.539,0,343.157,0,1.141,0
"iccat",-14.5,-19.5,2000,2088950,607.30194,0,4.362,0,596.94684,0,5.9931,0
